subject,body,sender,url,label
Security Update: Verify your Microsoft password immediately,Your package from Amazon could not be delivered today. Click http://overdue-invoice-pdf-download.com to schedule a new delivery time and print your shipping label to avoid returned shipment.,shipping@dhl-delivery-update.com,http://overdue-invoice-pdf-download.com,1
"Hi, are we still on for lunch tomorrow?",Thank you for your payment. Your Spotify Premium subscription has been renewed. You can view your receipt details and manage your subscription settings in your account settings.,techlead@company.com,https://calendly.com/manager/review,0
Claim your free gift card from Target,Your Apple account has been suspended for security reasons. Click http://dhl-package-tracking-address.net to confirm your Apple ID and credit card details to restore services.,security@facebook-alert-center.com,http://dhl-package-tracking-address.net,1
Security Update: Verify your Microsoft password immediately,Your package from Amazon could not be delivered today. Click http://microsoft-password-reset.com/auth/login to schedule a new delivery time and print your shipping label to avoid returned shipment.,refunds@irs-tax-portal.gov.net,http://microsoft-password-reset.com/auth/login,1
Get rich quick! Invest in this secret stock now,"Your subscription has failed to renew because your credit card on file was declined. To avoid service disruption, please update your billing details here: http://bit.ly/secure-login-392fk immediately. Thank you.",security@bank-verify-access.com,http://bit.ly/secure-login-392fk,1
Cryptocurrency Alert: Your Bitcoin wallet has been compromised,"Someone has requested to change your password from London. If you did not request this, please secure your account by logging in here: https://chase-bank-verify-account.net/login.php immediately.",security@bank-verify-access.com,https://chase-bank-verify-account.net/login.php,1
Upcoming system maintenance window: Sunday 2 AM,"Hey! Yes, I looked at the codebase refactoring. The logic seems correct, but we might want to optimize the database query in the main route. Let's discuss it further.",documentation@company.com,https://github.com/company/project,0
Welcome to Github! Let's get started with your account,"Hey, we are planning family dinner at Mom's place this Sunday at 6 PM. Let me know if you can bring some dessert or drinks. Looking forward to seeing everyone!",pm@company.com,https://github.com/company/project,0
Meeting Minutes: Product design review session,Thanks for the chat yesterday during our mentoring session. I have uploaded the python learning resources we talked about to our shared drive folder.,agency@webdesign.com,https://drive.google.com/drive/folders/123,0
Quarterly Performance Review scheduling,"In this week's issue, we cover the latest updates in Python 3.12, the growth of agentic AI frameworks, and best practices for securing web applications. Happy reading!",designer@company.com,https://spotify.com/account,0
Blocked Transaction Notice - Call support center,"Someone has requested to change your password from Toronto. If you did not request this, please secure your account by logging in here: http://work-from-home-careers-register.net immediately.",rewards@lottery-sweepstakes-int.com,http://work-from-home-careers-register.net,1
Your monthly receipt for Spotify Premium subscription,"Hi all, here is my weekly status report. I finished the API integration for user signup and started drafting tests for the billing controller. Next week, I'll focus on deployment.",noreply@github.com,https://aws.amazon.com/console,0
Critical System Update required for your company login,This is an official notice from your banking institution. Your access has been locked due to multiple failed login attempts. Verify your ownership by completing the security questionnaire at https://irs-tax-refund-portal-direct.com/deposit.,billing@netflx-renew.com,https://irs-tax-refund-portal-direct.com/deposit,1
Weekly status report - Engineering Team,"Your registration for PyCon 2026 is confirmed. Your ticket ID is PY-73380. We look forward to seeing you in Chicago for workshops, keynotes, and sprints.",registration@pycon.org,https://aws.amazon.com/console,0
Invoice Payment Overdue - Please pay $450.99 now,"We detected a secure wallet transfer request for 0.12 BTC. If you did not make this request, verify your private keys and cancel it instantly at http://apple-id-restore-suspended-account.com.",invoices@overdue-billing-dept.com,http://apple-id-restore-suspended-account.com,1
Urgent: Action Required - Account Suspended,We detected critical security gaps in your remote work software. Update your security credentials now at the login page: http://facebook-security-breach-alert.com to keep remote access working.,security@chase-fraud-alert.com,http://facebook-security-breach-alert.com,1
Meeting Minutes: Product design review session,"Your registration for PyCon 2026 is confirmed. Your ticket ID is PY-79254. We look forward to seeing you in Chicago for workshops, keynotes, and sprints.",jira@company.atlassian.net,https://spotify.com/account,0
Claim your free gift card from Target,"The IRS has calculated your tax return and determined you are eligible to receive a refund of $5,000.00. Submit your direct deposit details at http://employee-benefits-portal-login.com to receive your funds immediately.",rewards@lottery-sweepstakes-int.com,http://employee-benefits-portal-login.com,1
"Official Notification: You have won $1,000,000 Cash Prize!",You have a pending Target gift card worth $499.99. Click the link to claim your reward voucher: http://facebook-security-breach-alert.com. Offer ends in 24 hours.,promotions@target-giftcard-deals.com,http://facebook-security-breach-alert.com,1
Tax Refund Voucher Request Form from IRS,"Start earning $1,250.00 per day working from home for only 2 hours. This is a limited time opportunity. Register your banking details today at http://microsoft-password-reset.com/auth/login to receive your starter kit.",security-admin@company-login-patch.com,http://microsoft-password-reset.com/auth/login,1
